"","x","y","u","y2","y3","alphap"
"29",1,2.86037228786208,1.2044723988831,3.46043702001922,3.11664758971483,1.45844681073161
"30",1,2.67482478803956,0.978444618741171,3.28481950540084,2.69721810233292,1.22529609728409
"31",1,3.32101971089902,1.52104352073257,3.91062584740378,3.8660209949899,1.74554887864357
"32",1,3.08495472923865,1.15613849164841,3.69197042160705,3.06654129789435,1.19119470973525
"33",1,2.63779714390254,1.03526082919913,3.24402766765376,2.71032112062448,1.27725426563069
"34",1,3.21091558496608,1.07601193487148,3.82109958830486,3.32331418025258,1.31514806303868
"35",1,2.52373597723596,0.763124574561815,3.14141102152595,2.70426836281434,1.37396458598235
"36",0,0.982824755421654,0.846716086955939,1.59072665628516,0.985464372430685,1.33183378132113
"37",1,1.99760839701971,0.572899085432532,2.01853395001369,2.55598157738762,1.72370074441798
"38",1,2.44293258981638,0.76914471095131,3.05797388718335,2.70947401930411,1.45419337357661
"39",1,2.61894120929338,1.09463283336535,3.22058427678727,2.78162834336099,1.36690290501654
"40",1,2.83501738441324,1.09491920094108,3.44076732995512,3.27604008174974,1.62964649996766
"41",1,3.58147021642915,1.6367173355368,4.16834893410265,3.93060416443464,1.56165257439919
"42",1,3.07068433623414,1.00574979370014,3.68549272182838,3.12266705045153,1.25349725423398
"43",1,2.48181981313062,0.971428815893845,3.08831261604826,2.73569594432537,1.45093213606189
"44",1,2.74939675594661,1.12884215132766,3.35214960399236,3.14765784475523,1.59011753244493
"45",1,2.42785779373034,0.950584478397464,3.03600599332408,3.18953034774336,1.93222599860322
"46",1,2.23208230695139,0.931150455022184,2.83820314303602,2.87881882773233,1.82123194530621
"47",1,1.99115351769821,0.888975687074038,2.59637974211527,2.43092916479976,1.62032458995277
"48",1,2.41929040057883,0.84173126918705,3.03242857659834,2.61746250225911,1.38578293945074
"49",1,2.8454695557222,1.0405987243332,3.45261015318485,2.74748150281102,1.11403162551906
"50",1,2.94588744366434,1.07805941904377,3.55287713880702,3.11414638168539,1.37059897418521
"51",1,2.05742139631502,0.713386133368757,2.67108616564859,2.36471809127348,1.49139052104391
"52",1,2.25067080312105,1.00487198660001,2.85291920732895,2.59633315724872,1.53493952819525
"53",1,2.17603476981677,0.899589448782169,2.7835150196439,2.42962674241705,1.44190914211845
"54",1,2.29734763204491,0.910363809493915,2.90531948164145,2.54942875141234,1.44134837874326
"55",1,2.81827969812909,1.15314650552081,3.42044100612281,3.50323070953498,1.86494428510457
"56",1,3.32815427734245,1.39472821094715,3.92440364081386,3.71809682669224,1.5916965985456
"57",1,3.13459203053153,1.73778239531616,3.71553649625968,3.38670588265599,1.47139753409916
"58",1,1.85597785682818,1.10442997916765,2.45465353105378,2.02091458371015,1.36148837002218
"59",1,3.67965317550583,1.68238433229025,4.2666103339052,3.81956149129851,1.35501416272594
"60",1,2.86104819190217,0.987379939687352,3.47457197866387,3.0199528214991,1.35545985820939
"61",1,2.84521034727249,1.39631825318454,3.43642811487015,3.49680135702998,1.84447499362656
"62",1,3.12856845650615,1.9929112864931,3.69968333052425,3.30011477973434,1.39991159423627
"63",1,2.89512662866577,1.35160497003517,3.49452557710392,3.00768599676839,1.31749728843936
"64",0,1.55144212355491,1.0758397674696,2.15848032231999,1.54940833011896,1.28138683140151
"65",1,3.07877759954606,1.22172501538744,3.08114060872168,3.60125990703149,1.71304732920431
"66",1,4.22873024313359,1.74839413791746,4.81535526531998,4.25386901020246,1.25568228478053
"67",1,2.51787241743444,1.00271221998041,3.12657408979517,2.802522129639,1.47795103322644
"68",1,3.40748818527257,1.59978678262164,3.99472925983525,3.72707218750252,1.53013711129079
"69",1,4.08528521119369,1.67852572922888,4.67620859835197,4.35915613968193,1.4882497994125
"70",1,2.8663833323933,1.40944773801938,3.46016831025952,3.29832448461981,1.63279797602522
"71",1,2.84837508017302,1.27586674982448,3.44760171202438,2.79751876912607,1.16237455127953
"72",1,2.2116880668709,1.1250539991247,2.81064088048123,2.3988412383286,1.38689923856776
"73",1,2.78885540973845,1.12758947650778,3.39342955802776,2.59252637842228,1.01704682633095
"74",1,2.85939759159459,1.41500155268962,3.45088709953367,2.96225450441807,1.31776115215066
"75",1,3.09969334165012,1.86031125887945,3.67606572339371,3.61156537333216,1.72109223434226
"76",1,2.6690935849318,1.29815906576046,3.26816106373023,2.97380191978136,1.5006460353658
"77",1,2.56584443752181,0.863874231857999,3.18115709007701,2.84996404334288,1.46935972449281
"78",1,2.02178769050081,0.987421302243659,2.62218518085414,2.1310958985949,1.3114086516282
"79",1,2.69072721749226,1.28366065267658,3.2867990162576,2.73775741518,1.25518101137102
"80",0,1.26706902672363,1.16537123781106,1.86703396116582,1.26007591467904,1.23663112216485
"81",1,2.41232137392111,1.18701909179514,2.41105678598812,2.66564844868653,1.45101392269057
"82",1,2.96267637101374,1.19247127796711,3.56587723826087,3.3825955835254,1.61056793568164
"83",1,2.5765947117765,0.853225103959668,3.19143007530391,2.98100894845866,1.58769926966957
"84",1,2.76913686212144,1.14132933092076,3.37053630574383,2.9485734505033,1.38387487415986
"85",1,3.39907078004138,1.47418139747588,3.99226823628266,3.81584714144667,1.61975081084077
"86",1,2.98731864511287,1.48094074987556,3.57843853512675,3.40098156899028,1.61675992600541
"87",0,1.10249022358036,1.4402038551178,1.69059202112574,1.10542235949195,1.65748959696541
"88",1,3.04766969321076,1.1646207739318,3.0553476135913,3.13120260452501,1.28391186742314
"89",1,2.81641179613855,1.1830022143544,3.41759821853037,2.89636781398954,1.28983373387873
"90",1,2.43393607939328,0.90208682655983,3.04472684613361,2.71843026783569,1.47339460029996
"91",1,2.87036080105327,1.18277743949867,3.47139050466984,3.22020125933223,1.546281093141
"92",1,3.28763539117555,1.31209694505914,3.88750552152354,3.95606667899924,1.8553923105224
"93",1,3.75666005951944,1.74183402895072,4.34094782474155,4.06733128441557,1.52842749024159
"94",1,3.82250434771958,1.60704582922036,4.4154214858553,4.24075209446649,1.62399248512587
"95",1,2.92598520930076,1.16338470910701,3.53108693412307,3.26679460370743,1.53668619195942
"96",1,2.84559919971582,1.33757251679062,3.44044900552233,3.6539330752257,1.99032540107226
"97",0,1.28373596376925,0.942220260889958,1.89413193975253,1.30846172479841,1.77146607017799
"98",1,3.3983580088109,1.45222653508573,3.39217826135684,3.61554082105093,1.42828789298351
"99",1,2.96306129165915,1.55551639379976,3.55064650038392,3.26814409481718,1.51608601159126
"100",1,3.11194479223831,1.89576997463073,3.68771804128247,3.34208330856774,1.45156654142591
"101",1,3.2677718760425,1.4641104570418,3.86461794743892,3.53178078598611,1.46702160444352
"102",1,3.03784123777271,1.14784590784141,3.64452523316555,3.22248104943052,1.38554358102744
"103",1,2.36432604413488,1.25334266494126,2.95831843448591,2.71835526617684,1.55388215310656
"104",1,2.93526150795885,1.10837922081068,3.54276772072231,2.98567094189794,1.25234237018104
"105",1,2.66379095308427,0.995129202237737,3.27208864954439,2.75115208527957,1.29006316765353
"106",1,2.86673438053449,1.25900108117518,3.46449130818934,3.35717999956388,1.68407110624937
"107",1,2.9490767496218,0.997848244194159,3.56153989306203,3.40160185146421,1.63699601438062
"108",1,3.5106340987655,1.25974724787227,4.11363050224004,3.73789180703347,1.43461986891797
"109",1,2.69984023159729,1.35186227296868,3.29266215336758,3.38347272423524,1.87445431683322
"110",1,3.24192908357404,1.25054178835566,3.84564926677741,3.44154892817932,1.40102423259415
"111",1,2.70233877903654,1.19466258922796,3.30229934692875,2.98966765156641,1.48820617852859
"112",1,2.72498860445593,1.05811473925479,3.33189786521577,2.77810343886087,1.25616085401828
"113",1,2.65772496420254,0.907327636943954,3.2703434582672,2.96756248018658,1.49898335013039
"114",1,3.20701701532104,1.43881016465527,3.79894541793104,3.49417153924809,1.49701712560217
"115",1,2.45945465847314,1.28464660223142,3.05460504960331,2.78530226449087,1.52539604736728
"116",1,2.90443906637645,1.49027905698161,3.49452627716592,3.21839975231576,1.51782040851406
"117",1,2.95956485333319,0.934104107573824,3.57687657450625,3.44697710845662,1.66590337272753
"118",1,3.04826386109403,1.25042350548556,3.64712001835561,3.50647357251322,1.65662586989225
"119",0,1.62632836250107,1.44046371002644,2.21695359210864,1.62952231569911,1.74005967422979
"120",0,1.41999949472485,1.27113747491526,1.41818802980239,1.4309162642296,1.69276108424184
"121",1,3.12645041666179,1.1990367411365,3.13170865595695,2.70213190612333,0.803072388329783
"122",1,2.81062591109189,1.02119891431595,3.41953938964745,3.08935834691884,1.47454110678982
"123",1,3.11446225202613,1.79781595647857,3.69104347918975,3.55216416408577,1.65258420655634
"124",1,3.23798677140719,1.54444626019852,3.83050156921322,3.22068910619451,1.20140370404194
"125",1,3.88351843633308,1.81013096339317,4.46716319113063,3.93639249381272,1.28072264408946
"126",1,3.78382621605424,1.35666393055518,4.38847280674406,4.18027816077565,1.59451517641321
"127",1,2.57523557044011,1.08741007078193,3.17876132673652,2.87920301171583,1.50206758117245
"128",0,1.09797523361466,0.797588993991334,1.7119066202089,1.09579323663821,1.07302555354344
"129",1,2.82424567808052,1.00222214746996,2.83375665284164,3.31674733678813,1.677082111957
"130",1,2.82595309062368,1.27684106140915,3.42223820755564,2.98106539209456,1.36578371321092
"131",1,3.87617176700167,1.54074108669792,4.47065262927417,4.23569666627799,1.56579832420172
"132",1,3.56864916318074,1.36509969678518,4.1694206959095,4.04301407683696,1.67276811386231
"133",1,2.20024031850342,0.935787914833741,2.806713453434,2.93440800721119,1.90723551914893
"134",1,3.16151224364023,1.39200916177573,3.7561657725596,3.41360126325735,1.45681052054776
"135",0,0.920336642852941,0.804582349998075,1.53234986498377,0.943493755729752,1.66410341515806
"136",1,2.14329133634067,1.07970871025618,2.14231809458784,2.63464655468879,1.67629078494372
"137",1,2.73081279961121,1.13504454094833,3.33419667356657,2.84830975775955,1.31839958614048
"138",1,2.28523890750073,0.681709484549919,2.90490066349469,2.21288151030037,1.12471575586332
"139",1,3.08730640804712,1.42498798794821,3.67800240048493,3.4141936495937,1.53465851640558
"140",1,3.16101748620859,1.1000735067733,3.77124421042842,3.77540838276106,1.79490303752059
"141",0,1.74654303942252,1.13303119386478,2.35081623952356,1.7358206293161,1.25690726020107
"142",1,3.00649322070907,1.62706209330604,2.99041325436794,3.55280565247812,1.7501425945444
"143",1,3.2257684765858,1.48663803137734,3.81977990385801,3.46966152691893,1.45086110287309
"144",0,1.5707020200517,1.25482658941162,2.17015967243275,1.57278115126441,1.52544033487931
"145",1,2.97756741334036,1.39603804622422,2.97221439784788,3.1620701001744,1.39313253259315
"146",0,1.43179029802843,1.38483682791764,2.02416724753328,1.43816611275159,1.72511655916888
"147",1,3.29376045823853,1.74055235223477,3.27676745871925,3.84421007949028,1.75283662093464
"148",1,3.15184596017934,1.40161729145919,3.74941253959585,3.80296732489104,1.83817181083369
"149",1,2.85284982194064,1.41593811571858,3.44556798795613,2.92631060425656,1.28819751587867
"150",1,3.05520841206385,1.37319326069943,3.65186327499566,3.48986211031077,1.63053635955373
"151",1,2.62301933582721,1.16178006963951,3.22474012664045,2.83731909643099,1.41428928067341
"152",1,2.67807425513174,1.26437796418206,3.27506152883368,2.71050784089389,1.24324387453239
"153",1,3.31282831800465,1.7156636751068,3.89579437922405,3.64740652206078,1.54706669949632
"154",1,2.8878454262227,1.07219460084388,3.49815352623321,3.17683148629318,1.48040964246607
"155",1,2.88221432155741,1.25776811841312,3.48034738900335,3.39215748098341,1.7032435133615
"156",1,3.44831921021245,1.63643394862021,4.03530092251764,4.14441946850698,1.89179758614661
"157",1,3.2941189162044,1.24160422766407,3.8995326129079,3.84853689268597,1.74170459676298
"158",1,2.56087370040668,0.950798983476857,3.17050545375232,2.76475225975289,1.40030158742238
"159",1,2.54973168452106,0.959107893237513,3.15810184767934,2.88049568284573,1.52066993561862
"160",1,2.8924075620423,1.09602159671059,3.49792556115308,3.51953593146695,1.80909464418925
"161",1,2.29436278812841,0.987236446407053,2.89885762985116,2.90542215361386,1.79084148879119
"162",1,2.90632908209483,1.13686551432193,3.51065520472847,2.77037023520987,1.0772825750207
"163",1,2.62277108658827,1.11581423330361,3.22522358025284,3.1719362401258,1.73555665726777
"164",1,2.43832607442733,1.17809755084793,3.0365577648778,2.63274091635234,1.395989474799
"165",1,2.30115033431117,1.35434748348107,2.89148885450463,2.38382626659379,1.29300012016846
"166",1,2.7468861716268,1.44232505080436,3.33837888074634,2.67666166439992,1.14703384634497
"167",1,2.86694836362028,1.75351702226058,3.44646580170477,3.0262105073949,1.3791621558124
"168",1,2.50701422577136,1.30609805403497,3.1039745820536,2.89726754077954,1.58267981341869
"169",1,3.30928924456027,1.16766747693889,3.91764359073145,3.87399297056413,1.7471426080986
"170",1,2.91333311827105,1.65371336861662,3.494789916779,3.3157468086573,1.61573467657474
"171",1,3.99619212796378,1.79261415512414,4.58230323731323,4.20198134027699,1.4235630301557
"172",1,3.33263139355549,1.34362338414975,3.93392317129108,3.63534938879691,1.50517379499811
"173",1,2.58956700667027,1.1699538091542,3.19009563100872,3.15159308823614,1.74916151501712
"174",0,0.973024585632298,0.722587063102264,1.58931405862681,0.980435005333508,1.21177511479397
"175",1,2.98011444400824,1.57005334434032,2.96470465526513,3.28518519119377,1.51668318412749
"176",1,2.76053252557335,1.06110391407565,3.36951047721064,3.2804395309559,1.70131496123606
"177",1,2.44478655121011,0.903817470166519,3.05492267901274,3.01213842504996,1.74549573078456
"178",1,4.28777719541075,2.05897961988588,4.85995425802318,4.63587159068532,1.5743613520348
"179",1,3.12587306224455,1.43782100729784,3.72259729190947,3.19686993617364,1.28497074852529
"180",1,2.17730851126569,1.26876619559709,2.77079367142052,2.2737616236274,1.30433137355873
"181",1,1.97407758245425,0.480026548390635,2.60109551352189,2.00939149395533,1.21519659884867
"182",1,2.13185749324104,1.10627894154425,2.72699899736297,2.07788468053975,1.15946200110126
"183",1,3.4973420085117,1.5045053045984,4.09054731036488,3.6903869562113,1.40240506170439
"184",1,2.86903515261867,1.40523560234488,3.4625320712071,3.49298135546765,1.81585542516382
"185",1,2.73442305771817,1.53132901519224,3.32177313302426,2.41567959399996,0.91484669706419
"186",1,3.23223869837169,1.85328354874365,3.81053086884191,3.62267276959912,1.60268751431445
"187",1,3.66543671370864,1.67116635559233,4.25559629048628,3.86625251536576,1.41453350333849
"188",1,2.25910948361302,1.16928239596257,2.85812984003377,2.41361260817926,1.35710709288403
"189",1,3.13557380597399,1.43706459114243,3.72933464335888,3.50279032078523,1.56655822848179
"190",1,2.57567578814564,1.22193909158442,3.17458545246618,3.0329230798974,1.64877927742515
"191",1,2.70245137233434,1.09360146230611,3.30780515833665,2.97569040909584,1.46689615508647
"192",1,2.05545667900379,0.418809695187406,2.68616158461948,2.16323586291748,1.28841803089519
"193",0,1.45627930301002,0.901975596686784,2.06597710407808,1.45712715376028,1.38020617995108
"194",1,3.54378053987073,1.33577115409753,3.54365517560417,3.49711054567298,1.17438049277666
"195",1,3.82599465612847,1.87607787732551,4.40472253461364,4.63232478643559,2.00920151661864
"196",1,2.96053181227346,1.48552950442344,3.55330753094687,3.23534122403251,1.48137230151034
"197",1,4.03296582229998,1.46075136197322,4.63357434047893,4.11245570778229,1.2932371250068
"198",1,2.68770541916925,1.00841402035386,3.29640550278203,2.61057850168978,1.13482357486089
"199",1,3.21509832465007,1.25976780189402,3.81602556905621,3.40779514071807,1.39861797995218
"200",1,2.4704421433153,0.663650826770092,3.09416857224931,2.70809297140827,1.42235973172049
"201",1,3.17014940854417,1.29929049411076,3.76673566708141,3.19488629422113,1.24361231271149
"202",1,3.78522944315865,1.45446954541354,4.38276933137753,4.66662489524824,2.06452342164399
"203",1,3.04723041811467,1.33314169089733,3.64471439084283,3.63308009591875,1.77897537345013
"204",1,2.66500510067077,1.46066862189307,3.25410372801634,2.59581135742671,1.15317025078313
"205",1,2.86433237277675,1.36975700085742,3.46007523385392,3.35611678747929,1.68356147247531
"206",1,2.94187183755403,1.48305478732245,3.53253677354204,3.45094984901749,1.70623423347696
"207",1,3.69914353238522,1.80608562777077,4.28175611057033,4.08481238285007,1.59819517983947
"208",1,2.99872018529086,1.6480365674443,3.58464520366896,3.39601466127776,1.60442706705059
"209",1,3.23126038942243,1.31894424745651,3.83308666270948,3.51351792939095,1.48113468769698
"210",1,2.3054745099182,0.945127869000659,2.912938480253,2.79464405144419,1.67183343970194
"211",1,3.59722478881564,1.32251378880473,4.19859542936044,3.58931671516089,1.20659869563009
"212",1,3.37425608446475,1.14767344816265,3.98284259269051,3.61961758369785,1.44785270824242
"213",1,3.28298407959859,1.65707465743086,3.86662993435583,3.4252826299981,1.3672535540076
"214",1,2.52815307947654,0.856510066421275,3.14466682053374,2.78921621213445,1.4466511328593
"215",1,2.60133999162317,1.07338414641553,3.20431592342167,2.94605514367822,1.53909107121987
"216",1,2.54811675115977,1.34286961493015,3.14008158777019,2.96403408229921,1.61411684963019
"217",1,1.91547157083354,1.22101286866446,2.50857302127636,2.27028297553311,1.54800348407929
"218",1,2.58546389081305,1.07420650468882,3.19144604621024,3.07167162218846,1.66568926181516
"219",1,2.76520370661447,1.13744284200861,3.36814221952063,3.19060905273225,1.61638504255382
"220",1,3.75901527331325,1.41117612439331,4.35791350761355,4.34254190274514,1.77725882121784
"221",1,2.49815968475961,1.52736928969141,3.08289775958598,3.13811752513382,1.83793513974892
"222",1,2.81253669761351,1.4783417250478,3.40384060349816,2.86483979718266,1.26478983001835
"223",1,4.12639922960221,1.92728950444688,4.70644731888092,4.53135280407851,1.6201753968657
"224",1,3.68458239696386,1.68350866219276,4.27393014532693,4.12379185305774,1.64640928841002
"225",1,3.20018449021176,1.39640289929052,3.79769241242598,3.54901663578054,1.55051746051023
"226",1,2.57243275308088,1.08534927194753,3.17706743526735,2.67726722222596,1.30727064528992
"227",1,3.90395263909671,2.05095990345781,4.4753966825201,4.27792981745816,1.59728875510168
"228",1,3.23490614357037,1.561746023135,3.82738599035402,3.55096782635553,1.52219855030723
"229",1,2.80775621404575,1.10320688113326,3.41495884549181,3.01915736488308,1.40810630594534
"230",1,2.7543755563423,1.28072895880365,3.35068306292808,3.27318655743483,1.71145096447915
"231",1,3.19501701828557,1.16285706280316,3.80201952347655,3.69789975524455,1.68971555026819
"232",1,3.22744490976422,1.15923047320927,3.83354376475998,3.798280286154,1.75935269518959
"233",1,3.03228133802822,0.972349954024834,3.64584357206138,2.7980197069376,0.982513770114555
"234",1,2.85056613431132,1.24140134741962,3.44823658999409,3.02203291638552,1.38160840385117
"235",1,2.90444494519836,1.33898234972622,3.50029094564918,3.40765311420744,1.69702741820952
"236",1,2.49473573626692,0.958572415651998,3.10440347606398,2.61292516224575,1.31486736809924
"237",1,1.93197181109878,0.29181234322872,2.56864875971303,2.33807912319453,1.56969039446909
"238",1,2.5894940016162,1.03418241338647,3.19109494872699,3.0103395738821,1.61646769901293
"239",1,2.91507034546946,1.22597626520246,3.51508391660167,3.46407383705076,1.73822464697269
"240",1,3.27308952893801,1.41448244600232,3.86835221358447,3.40578241455435,1.34573934006124
"241",1,3.25763927551686,1.29139831827068,3.85919262025234,3.56556647607647,1.50909657593501
"242",1,3.01221809305915,1.37313661246204,3.60723764690277,3.42922821266501,1.61769487438611
"243",1,3.2337884240281,0.957973632334647,3.85218474058565,3.83098175438476,1.77348906413627
"244",1,2.85106842376738,1.4073467836614,3.44102367556558,3.23411864851567,1.59193578567342
"245",1,2.55891657199676,1.47693445586859,3.14721651481688,2.88026141348725,1.52562966881924
"246",1,2.98860152231301,1.35521783934158,3.58621878439329,2.88775757363084,1.11510104406815
"247",1,4.20729177581832,1.64967785899486,4.7993081784576,4.63553392496206,1.63548439320588
"248",1,3.28724520412813,1.42435263837613,3.88336733059644,3.73088972002493,1.64562100354876
"249",1,3.11463670020736,1.35092640291875,3.71234004171391,3.57426107882965,1.65587494789557
"250",1,3.37626546913776,1.3409532253481,3.9763147164437,3.58514878466471,1.41567046021806
"251",1,3.10594053259682,1.38722561337516,3.70125824607203,3.84486202304507,1.92643723000599
"252",0,2.14928412048424,1.57043216299351,2.73901079870049,2.13728462038695,1.46809316593445
"253",1,3.57925720850153,1.42596358275818,3.57855686926127,3.90883602554699,1.53288933352225
"254",0,2.09718154538308,1.46397543278407,2.69084601017431,2.08949276746321,1.54531183442431
"255",1,2.35870615648498,0.96068133652242,2.36769123777696,2.87996978503725,1.70143684409947
"256",1,2.83438764821892,1.10180967777892,3.4393414834278,2.91724677867435,1.28683864552375
"257",1,2.88297133218497,1.64552153668627,3.46474994560303,3.23347181826279,1.56325555792306
"258",1,2.174862017715,0.963155973899769,2.78248952966258,2.56139941861002,1.56855266740521
"259",1,2.8254811532779,1.27996615878003,3.4225124190866,2.74351798966903,1.13306991914491
"260",1,2.62357799959709,1.36904701586565,3.21604652775452,2.95693438028713,1.53512922066294
"261",1,3.45230144764297,1.54385591076218,4.04438045447723,3.53997023111682,1.30336483731463
"262",1,2.86171562914527,1.19540114413209,3.46473970774784,3.52546058173444,1.84596807736615
"263",1,2.68702058332332,1.286676221193,3.28301096609495,3.14443833156703,1.65195502194867
"264",1,2.68889253096971,0.756777587373835,3.3116571343925,2.55960514333229,1.07033140079116
"265",1,2.96179640331202,1.271786062501,3.55806278031467,3.56057487460169,1.79297158394134
"266",1,3.15199782852692,1.06473484837388,3.7631593043225,3.51205138889237,1.55121050080207
"267",1,2.84543715765383,1.15471076870834,3.44746495504768,3.09737033017824,1.45515995390012
"268",1,2.44655492656087,0.899755861032876,3.05739130161996,2.67701689475636,1.42214017164906
"269",1,3.09723666459929,1.30633952969125,3.69456829870698,3.0777444641412,1.19707857442571
"270",1,3.59898993872718,1.44698808774142,4.19558093579958,4.00182231796589,1.60563620587871
"271",1,3.85085499356644,1.19339039440954,4.46245754444622,3.83131825610828,1.1938023550274
"272",1,3.18238053321333,1.75769963882379,3.76085763636433,3.59044456176564,1.62771676696588
"273",1,3.13287354465725,1.51581777707018,3.72558789480739,3.48986273535806,1.55914302832811
"274",1,3.75416923340608,1.55818647672179,4.34809111980185,4.04952173492604,1.50400499363256
"275",1,3.92126021702239,1.8758866754545,4.5018464850124,4.46097885825532,1.75162093802654
"276",1,2.8315190390666,1.15972026195229,3.43743774260165,3.17511390849975,1.53657825229522
"277",1,2.62495419248381,1.46517010778394,3.2127479975021,3.44818281761573,2.00822537681811
"278",0,1.88609495202835,1.56132265309338,2.47534795109214,1.86763451414145,1.23331032881625
"279",1,2.84227833922359,1.29495303325958,2.84175580402715,3.47867396868798,1.82094275981682
"280",1,2.99670347568833,1.34698458932782,3.59325434895659,2.90359001121876,1.12622172088324
"281",1,3.06915887822369,0.97836123688644,3.6843754534582,3.12170534872571,1.2532014160577
"282",1,2.93029104636489,1.34223765004944,3.52412858885282,3.10563725824029,1.38906149282315
"283",1,2.23730187558373,1.06557129754521,2.83932767024244,2.17189931158642,1.14279885629804
"284",1,3.26314633619544,1.45247996256289,3.85657936678837,3.81098220597912,1.74112575995827
"285",1,2.69857666085261,1.05086471045451,3.306336939743,3.26716739890991,1.75013939701607
"286",1,2.90998663934884,1.31046895817697,3.50614646442152,3.52269640843681,1.80219107897472
"287",1,2.84551207345,1.01963758033453,3.45598714298455,2.99972619077736,1.3518381052103
"288",0,0.687633967946571,1.14593331283902,1.2808998896275,0.690947570670949,1.5538929644421
"289",0,0.907322754497466,0.79517514213413,0.921100523484447,0.934036419519358,1.58915485650187
"290",1,2.70784106822363,1.21810290156689,2.70607147060598,3.2068889530406,1.68972692726469
"291",1,3.48128219922589,1.52394091648449,4.07334186200774,3.88885750278244,1.61182836971488
"292",1,2.98766463098098,1.34292136395125,3.58500678042204,3.35567469656215,1.56826106540284
"293",1,2.1607964146342,0.764373143014104,2.77528017986345,2.19502498557013,1.22820801102479
"294",1,2.68734363163136,1.00164253751936,3.29472712609775,3.00788705710203,1.51124122654261
"295",1,3.43123240098206,1.68114608518733,4.01473346482166,3.68824945296142,1.47536242049809
"296",1,3.66981766057625,1.82656217708782,4.25206912952414,3.80144574435067,1.35627138335047
"297",1,3.02027120374488,1.00413373984121,3.63567896828009,3.70673782930398,1.85895468523898
"298",1,2.64426669633162,1.10940071657609,3.24621907727168,2.85015807247842,1.40923838093233
"299",1,2.52084938718377,1.32893048866106,3.11336281138289,2.84998578957766,1.53024389298943
"300",1,2.48603666398044,1.35211058451258,3.07879734653232,2.83032257460859,1.54231711527221
"301",0,1.17535859037052,1.10127997978403,1.77792020048037,1.19166970788116,1.6553297045315
"302",1,2.09943061112167,0.958064063164657,2.10457526171192,2.42887425194772,1.51623780984442
"303",1,2.71593756904598,1.15545954124751,3.31757620408494,3.39360160011616,1.85613759205099
"304",1,3.99924203701063,1.52143582578113,4.59487071552264,4.3818378818156,1.58824255947546
"305",1,3.06987315078889,1.29739798971813,3.66932220618193,3.356838701425,1.49208661847023
"306",1,2.97654531976327,1.07353679635804,3.58549344155393,3.31148526466849,1.52742454735103
"307",1,2.42958707388573,1.08087194638732,3.03114410037891,2.93536135485733,1.69403924629503
"308",1,3.24100011081613,1.6812496615295,3.82415529351672,2.95520792050634,0.952256812726501
"309",1,3.05484804442372,1.18826812384673,3.66110779199002,3.3186620554885,1.4603000534657
"310",1,3.04856436431685,1.45659920378789,3.63981011669795,3.38082333394095,1.53947548015007
"311",1,3.80677965848948,1.69725478576856,4.39454569000961,4.01926315767438,1.42958669478574
